country,date,forest area,life expectancy at birth
St. Kitts and Nevis,2014-01-01,110.0,
St. Kitts and Nevis,2013-01-01,110.0,
St. Kitts and Nevis,2012-01-01,110.0,
St. Kitts and Nevis,2011-01-01,110.0,
St. Kitts and Nevis,2010-01-01,110.0,
St. Kitts and Nevis,2009-01-01,110.0,
St. Kitts and Nevis,2008-01-01,110.0,
St. Kitts and Nevis,2007-01-01,110.0,
St. Kitts and Nevis,2006-01-01,110.0,
St. Kitts and Nevis,2005-01-01,110.0,
St. Kitts and Nevis,2004-01-01,110.0,
St. Kitts and Nevis,2003-01-01,110.0,
St. Kitts and Nevis,2002-01-01,110.0,71.3365853658537
St. Kitts and Nevis,2001-01-01,110.0,
St. Kitts and Nevis,2000-01-01,110.0,
St. Kitts and Nevis,1999-01-01,110.0,
St. Kitts and Nevis,1998-01-01,110.0,
St. Kitts and Nevis,1997-01-01,110.0,70.0363414634146
St. Kitts and Nevis,1996-01-01,110.0,
St. Kitts and Nevis,1995-01-01,110.0,
St. Kitts and Nevis,1994-01-01,110.0,
St. Kitts and Nevis,1993-01-01,110.0,
St. Kitts and Nevis,1992-01-01,110.0,67.9512195121951
St. Kitts and Nevis,1991-01-01,110.0,
St. Kitts and Nevis,1990-01-01,110.0,
St. Kitts and Nevis,1989-01-01,,
St. Kitts and Nevis,1988-01-01,,
St. Kitts and Nevis,1987-01-01,,65.9512195121951
St. Kitts and Nevis,1986-01-01,,
St. Kitts and Nevis,1985-01-01,,
St. Kitts and Nevis,1984-01-01,,
St. Kitts and Nevis,1983-01-01,,
St. Kitts and Nevis,1982-01-01,,63.9512195121951
St. Kitts and Nevis,1981-01-01,,
St. Kitts and Nevis,1980-01-01,,
St. Kitts and Nevis,1979-01-01,,
St. Kitts and Nevis,1978-01-01,,
St. Kitts and Nevis,1977-01-01,,
St. Kitts and Nevis,1976-01-01,,
St. Kitts and Nevis,1975-01-01,,
St. Kitts and Nevis,1974-01-01,,
St. Kitts and Nevis,1973-01-01,,
St. Kitts and Nevis,1972-01-01,,
St. Kitts and Nevis,1971-01-01,,
St. Kitts and Nevis,1970-01-01,,
St. Kitts and Nevis,1969-01-01,,
St. Kitts and Nevis,1968-01-01,,
St. Kitts and Nevis,1967-01-01,,
St. Kitts and Nevis,1966-01-01,,
St. Kitts and Nevis,1965-01-01,,
St. Kitts and Nevis,1964-01-01,,
St. Kitts and Nevis,1963-01-01,,
St. Kitts and Nevis,1962-01-01,,
St. Kitts and Nevis,1961-01-01,,
St. Kitts and Nevis,1960-01-01,,
Lebanon,2020-01-01,1433.3,
Lebanon,2019-01-01,1427.3,78.93
Lebanon,2018-01-01,1421.3,78.875
Lebanon,2017-01-01,1415.3,78.833
Lebanon,2016-01-01,1409.3,78.8
Lebanon,2015-01-01,1403.3,78.768
Lebanon,2014-01-01,1397.34,78.732
Lebanon,2013-01-01,1391.38,78.683
Lebanon,2012-01-01,1385.42,78.611
Lebanon,2011-01-01,1379.46,78.507
Lebanon,2010-01-01,1373.5,78.36
Lebanon,2009-01-01,1374.33,78.161
Lebanon,2008-01-01,1375.16,77.911
Lebanon,2007-01-01,1375.99,77.609
Lebanon,2006-01-01,1376.82,77.26
Lebanon,2005-01-01,1377.65,76.865
Lebanon,2004-01-01,1378.48,76.432
Lebanon,2003-01-01,1379.31,75.969
Lebanon,2002-01-01,1380.14,75.488
Lebanon,2001-01-01,1380.97,74.999
Lebanon,2000-01-01,1381.8,74.507
Lebanon,1999-01-01,1383.32,74.017
Lebanon,1998-01-01,1384.84,73.528
Lebanon,1997-01-01,1386.36,73.046
Lebanon,1996-01-01,1387.88,72.576
Lebanon,1995-01-01,1389.4,72.125
Lebanon,1994-01-01,1390.92,71.699
Lebanon,1993-01-01,1392.44,71.3
Lebanon,1992-01-01,1393.96,70.929
Lebanon,1991-01-01,1395.48,70.584
Lebanon,1990-01-01,1397.0,70.266
Lebanon,1989-01-01,,69.969
Lebanon,1988-01-01,,69.689
Lebanon,1987-01-01,,69.42
Lebanon,1986-01-01,,69.163
Lebanon,1985-01-01,,68.918
Lebanon,1984-01-01,,68.689
Lebanon,1983-01-01,,68.478
Lebanon,1982-01-01,,68.287
Lebanon,1981-01-01,,68.113
Lebanon,1980-01-01,,67.952
Lebanon,1979-01-01,,67.802
Lebanon,1978-01-01,,67.656
Lebanon,1977-01-01,,67.507
Lebanon,1976-01-01,,67.352
Lebanon,1975-01-01,,67.183
Lebanon,1974-01-01,,66.995
Lebanon,1973-01-01,,66.789
Lebanon,1972-01-01,,66.565
Lebanon,1971-01-01,,66.323
Lebanon,1970-01-01,,66.067
Lebanon,1969-01-01,,65.8
Lebanon,1968-01-01,,65.528
Lebanon,1967-01-01,,65.255
Lebanon,1966-01-01,,64.982
Lebanon,1965-01-01,,64.709
Lebanon,1964-01-01,,64.435
Lebanon,1963-01-01,,64.157
Lebanon,1962-01-01,,63.871
Lebanon,1961-01-01,,63.575
Lebanon,1960-01-01,,63.267
Libya,2020-01-01,2170.0,
Libya,2019-01-01,2170.0,72.913
Libya,2018-01-01,2170.0,72.724
Libya,2017-01-01,2170.0,72.52
Libya,2016-01-01,2170.0,72.311
Libya,2015-01-01,2170.0,72.121
Libya,2014-01-01,2170.0,71.981
Libya,2013-01-01,2170.0,71.907
Libya,2012-01-01,2170.0,71.901
Libya,2011-01-01,2170.0,71.956
Libya,2010-01-01,2170.0,72.044
Libya,2009-01-01,2170.0,72.129
Libya,2008-01-01,2170.0,72.174
Libya,2007-01-01,2170.0,72.155
Libya,2006-01-01,2170.0,72.063
Libya,2005-01-01,2170.0,71.902
Libya,2004-01-01,2170.0,71.693
Libya,2003-01-01,2170.0,71.466
Libya,2002-01-01,2170.0,71.244
Libya,2001-01-01,2170.0,71.038
Libya,2000-01-01,2170.0,70.852
Libya,1999-01-01,2170.0,70.684
Libya,1998-01-01,2170.0,70.522
Libya,1997-01-01,2170.0,70.352
Libya,1996-01-01,2170.0,70.169
Libya,1995-01-01,2170.0,69.965
Libya,1994-01-01,2170.0,69.732
Libya,1993-01-01,2170.0,69.469
Libya,1992-01-01,2170.0,69.175
Libya,1991-01-01,2170.0,68.85
Libya,1990-01-01,2170.0,68.503
Libya,1989-01-01,,68.141
Libya,1988-01-01,,67.775
Libya,1987-01-01,,67.405
Libya,1986-01-01,,67.03
Libya,1985-01-01,,66.644
Libya,1984-01-01,,66.235
Libya,1983-01-01,,65.793
Libya,1982-01-01,,65.306
Libya,1981-01-01,,64.771
Libya,1980-01-01,,64.185
Libya,1979-01-01,,63.548
Libya,1978-01-01,,62.869
Libya,1977-01-01,,62.15
Libya,1976-01-01,,61.393
Libya,1975-01-01,,60.6
Libya,1974-01-01,,59.77
Libya,1973-01-01,,58.902
Libya,1972-01-01,,57.995
Libya,1971-01-01,,57.046
Libya,1970-01-01,,56.052
Libya,1969-01-01,,55.011
Libya,1968-01-01,,53.921
Libya,1967-01-01,,52.778
Libya,1966-01-01,,51.581
Libya,1965-01-01,,50.303
Libya,1964-01-01,,48.914
Libya,1963-01-01,,47.415
Libya,1962-01-01,,45.833
Libya,1961-01-01,,44.211
Libya,1960-01-01,,42.609
Sri Lanka,2020-01-01,21130.2,
Sri Lanka,2019-01-01,21161.8,76.978
Sri Lanka,2018-01-01,21193.4,76.812
Sri Lanka,2017-01-01,21225.0,76.648
Sri Lanka,2016-01-01,21256.6,76.482
Sri Lanka,2015-01-01,21288.2,76.316
Sri Lanka,2014-01-01,21237.8,76.147
Sri Lanka,2013-01-01,21187.4,75.974
Sri Lanka,2012-01-01,21137.0,75.796
Sri Lanka,2011-01-01,21086.6,75.614
Sri Lanka,2010-01-01,21036.2,75.439
Sri Lanka,2009-01-01,21099.0,75.286
Sri Lanka,2008-01-01,21161.8,75.157
Sri Lanka,2007-01-01,21224.6,75.037
Sri Lanka,2006-01-01,21287.4,74.904
Sri Lanka,2005-01-01,21350.2,74.695
Sri Lanka,2004-01-01,21413.0,74.337
Sri Lanka,2003-01-01,21475.8,73.799
Sri Lanka,2002-01-01,21538.6,73.085
Sri Lanka,2001-01-01,21601.4,72.233
Sri Lanka,2000-01-01,21664.2,71.333
Sri Lanka,1999-01-01,21848.11,70.503
Sri Lanka,1998-01-01,22032.02,69.845
Sri Lanka,1997-01-01,22215.93,69.419
Sri Lanka,1996-01-01,22399.84,69.237
Sri Lanka,1995-01-01,22583.75,69.259
Sri Lanka,1994-01-01,22767.66,69.403
Sri Lanka,1993-01-01,22951.57,69.557
Sri Lanka,1992-01-01,23135.48,69.639
Sri Lanka,1991-01-01,23319.39,69.62
Sri Lanka,1990-01-01,23503.3,69.509
Sri Lanka,1989-01-01,,69.352
Sri Lanka,1988-01-01,,69.209
Sri Lanka,1987-01-01,,69.121
Sri Lanka,1986-01-01,,69.086
Sri Lanka,1985-01-01,,69.079
Sri Lanka,1984-01-01,,69.057
Sri Lanka,1983-01-01,,68.975
Sri Lanka,1982-01-01,,68.801
Sri Lanka,1981-01-01,,68.529
Sri Lanka,1980-01-01,,68.171
Sri Lanka,1979-01-01,,67.751
Sri Lanka,1978-01-01,,67.308
Sri Lanka,1977-01-01,,66.874
Sri Lanka,1976-01-01,,66.459
Sri Lanka,1975-01-01,,66.067
Sri Lanka,1974-01-01,,65.694
Sri Lanka,1973-01-01,,65.321
Sri Lanka,1972-01-01,,64.934
Sri Lanka,1971-01-01,,64.528
Sri Lanka,1970-01-01,,64.097
Sri Lanka,1969-01-01,,63.634
Sri Lanka,1968-01-01,,63.144
Sri Lanka,1967-01-01,,62.631
Sri Lanka,1966-01-01,,62.104
Sri Lanka,1965-01-01,,61.579
Sri Lanka,1964-01-01,,61.078
Sri Lanka,1963-01-01,,60.611
Sri Lanka,1962-01-01,,60.177
Sri Lanka,1961-01-01,,59.769
Sri Lanka,1960-01-01,,59.369
Morocco,2020-01-01,57424.9,
Morocco,2019-01-01,57320.9,76.68
Morocco,2018-01-01,57215.9,76.453
Morocco,2017-01-01,57115.9,76.218
Morocco,2016-01-01,56997.9,75.974
Morocco,2015-01-01,56846.9,75.726
Morocco,2014-01-01,56826.66,75.477
Morocco,2013-01-01,56806.42,75.227
Morocco,2012-01-01,56786.18,74.97
Morocco,2011-01-01,56765.94,74.696
Morocco,2010-01-01,56745.7,74.382
Morocco,2009-01-01,56577.67,74.003
Morocco,2008-01-01,56409.64,73.546
Morocco,2007-01-01,56241.61,73.009
Morocco,2006-01-01,56073.58,72.403
Morocco,2005-01-01,55905.55,71.746
Morocco,2004-01-01,55737.52,71.067
Morocco,2003-01-01,55569.49,70.399
Morocco,2002-01-01,55401.46,69.769
Morocco,2001-01-01,55233.43,69.193
Morocco,2000-01-01,55065.4,68.684
Morocco,1999-01-01,55044.15,68.245
Morocco,1998-01-01,55022.9,67.86
Morocco,1997-01-01,55001.65,67.508
Morocco,1996-01-01,54980.4,67.175
Morocco,1995-01-01,54959.15,66.846
Morocco,1994-01-01,54937.9,66.501
Morocco,1993-01-01,54916.65,66.128
Morocco,1992-01-01,54895.4,65.715
Morocco,1991-01-01,54874.15,65.251
Morocco,1990-01-01,54852.9,64.732
Morocco,1989-01-01,,64.157
Morocco,1988-01-01,,63.535
Morocco,1987-01-01,,62.877
Morocco,1986-01-01,,62.188
Morocco,1985-01-01,,61.469
Morocco,1984-01-01,,60.717
Morocco,1983-01-01,,59.936
Morocco,1982-01-01,,59.139
Morocco,1981-01-01,,58.339
Morocco,1980-01-01,,57.56
Morocco,1979-01-01,,56.823
Morocco,1978-01-01,,56.142
Morocco,1977-01-01,,55.525
Morocco,1976-01-01,,54.976
Morocco,1975-01-01,,54.492
Morocco,1974-01-01,,54.066
Morocco,1973-01-01,,53.676
Morocco,1972-01-01,,53.305
Morocco,1971-01-01,,52.94
Morocco,1970-01-01,,52.572
Morocco,1969-01-01,,52.195
Morocco,1968-01-01,,51.808
Morocco,1967-01-01,,51.413
Morocco,1966-01-01,,51.009
Morocco,1965-01-01,,50.593
Morocco,1964-01-01,,50.168
Morocco,1963-01-01,,49.738
Morocco,1962-01-01,,49.307
Morocco,1961-01-01,,48.88
Morocco,1960-01-01,,48.458
Moldova,2020-01-01,3865.0,
Moldova,2019-01-01,3865.0,71.901
Moldova,2018-01-01,3865.0,71.808
Moldova,2017-01-01,3865.0,71.717
Moldova,2016-01-01,3865.0,71.617
Moldova,2015-01-01,3864.0,71.478
Moldova,2014-01-01,3840.2,71.267
Moldova,2013-01-01,3816.4,70.968
Moldova,2012-01-01,3792.6,70.581
Moldova,2011-01-01,3768.8,70.119
Moldova,2010-01-01,3745.0,69.616
Moldova,2009-01-01,3714.9,69.119
Moldova,2008-01-01,3684.8,68.671
Moldova,2007-01-01,3654.7,68.302
Moldova,2006-01-01,3624.6,68.022
Moldova,2005-01-01,3594.5,67.82
Moldova,2004-01-01,3564.4,67.665
Moldova,2003-01-01,3534.3,67.521
Moldova,2002-01-01,3504.2,67.362
Moldova,2001-01-01,3474.1,67.185
Moldova,2000-01-01,3444.0,67.006
Moldova,1999-01-01,3425.0,66.852
Moldova,1998-01-01,3406.0,66.752
Moldova,1997-01-01,3387.0,66.722
Moldova,1996-01-01,3368.0,66.761
Moldova,1995-01-01,3349.0,66.867
Moldova,1994-01-01,3330.0,67.03
Moldova,1993-01-01,3311.0,67.221
Moldova,1992-01-01,3292.0,67.408
Moldova,1991-01-01,3190.0,67.563
Moldova,1990-01-01,3190.0,67.643
Moldova,1989-01-01,,67.605
Moldova,1988-01-01,,67.44
Moldova,1987-01-01,,67.156
Moldova,1986-01-01,,66.772
Moldova,1985-01-01,,66.33
Moldova,1984-01-01,,65.887
Moldova,1983-01-01,,65.499
Moldova,1982-01-01,,65.205
Moldova,1981-01-01,,65.022
Moldova,1980-01-01,,64.951
Moldova,1979-01-01,,64.971
Moldova,1978-01-01,,65.037
Moldova,1977-01-01,,65.111
Moldova,1976-01-01,,65.172
Moldova,1975-01-01,,65.209
Moldova,1974-01-01,,65.221
Moldova,1973-01-01,,65.213
Moldova,1972-01-01,,65.186
Moldova,1971-01-01,,65.134
Moldova,1970-01-01,,65.045
Moldova,1969-01-01,,64.908
Moldova,1968-01-01,,64.718
Moldova,1967-01-01,,64.476
Moldova,1966-01-01,,64.186
Moldova,1965-01-01,,63.856
Moldova,1964-01-01,,63.496
Moldova,1963-01-01,,63.122
Moldova,1962-01-01,,62.743
Moldova,1961-01-01,,62.367
Moldova,1960-01-01,,61.995
Mexico,2020-01-01,656920.8,
Mexico,2019-01-01,658198.5,75.054
Mexico,2018-01-01,659476.1,74.992
Mexico,2017-01-01,660753.8,74.947
Mexico,2016-01-01,662031.5,74.917
Mexico,2015-01-01,663309.1,74.904
Mexico,2014-01-01,664533.9,74.908
Mexico,2013-01-01,665758.7,74.93
Mexico,2012-01-01,666983.5,74.966
Mexico,2011-01-01,668208.3,75.011
Mexico,2010-01-01,669433.1,75.065
Mexico,2009-01-01,670871.14,75.128
Mexico,2008-01-01,672309.18,75.194
Mexico,2007-01-01,673747.22,75.255
Mexico,2006-01-01,675185.26,75.296
Mexico,2005-01-01,676623.3,75.3
Mexico,2004-01-01,678061.34,75.243
Mexico,2003-01-01,679499.38,75.118
Mexico,2002-01-01,680937.42,74.922
Mexico,2001-01-01,682375.46,74.658
Mexico,2000-01-01,683813.5,74.34
Mexico,1999-01-01,686023.8,73.988
Mexico,1998-01-01,688234.1,73.625
Mexico,1997-01-01,690444.4,73.268
Mexico,1996-01-01,692654.7,72.925
Mexico,1995-01-01,694865.0,72.598
Mexico,1994-01-01,697075.3,72.279
Mexico,1993-01-01,699285.6,71.953
Mexico,1992-01-01,701495.9,71.61
Mexico,1991-01-01,703706.2,71.248
Mexico,1990-01-01,705916.5,70.866
Mexico,1989-01-01,,70.469
Mexico,1988-01-01,,70.062
Mexico,1987-01-01,,69.649
Mexico,1986-01-01,,69.232
Mexico,1985-01-01,,68.809
Mexico,1984-01-01,,68.38
Mexico,1983-01-01,,67.942
Mexico,1982-01-01,,67.493
Mexico,1981-01-01,,67.031
Mexico,1980-01-01,,66.553
Mexico,1979-01-01,,66.055
Mexico,1978-01-01,,65.54
Mexico,1977-01-01,,65.009
Mexico,1976-01-01,,64.467
Mexico,1975-01-01,,63.922
Mexico,1974-01-01,,63.378
Mexico,1973-01-01,,62.845
Mexico,1972-01-01,,62.327
Mexico,1971-01-01,,61.829
Mexico,1970-01-01,,61.362
Mexico,1969-01-01,,60.932
Mexico,1968-01-01,,60.536
Mexico,1967-01-01,,60.165
Mexico,1966-01-01,,59.807
Mexico,1965-01-01,,59.447
Mexico,1964-01-01,,59.069
Mexico,1963-01-01,,58.656
Mexico,1962-01-01,,58.193
Mexico,1961-01-01,,57.668
Mexico,1960-01-01,,57.077
North Macedonia,2020-01-01,10014.9,
North Macedonia,2019-01-01,10014.9,75.797
North Macedonia,2018-01-01,10014.9,75.688
North Macedonia,2017-01-01,10014.9,75.589
North Macedonia,2016-01-01,10016.7,75.498
North Macedonia,2015-01-01,9944.0,75.406
North Macedonia,2014-01-01,9876.06,75.299
North Macedonia,2013-01-01,9808.12,75.171
North Macedonia,2012-01-01,9740.18,75.019
North Macedonia,2011-01-01,9672.24,74.846
North Macedonia,2010-01-01,9604.3,74.662
North Macedonia,2009-01-01,9601.42,74.484
North Macedonia,2008-01-01,9598.54,74.324
North Macedonia,2007-01-01,9595.66,74.19
North Macedonia,2006-01-01,9592.78,74.08
North Macedonia,2005-01-01,9589.9,73.986
North Macedonia,2004-01-01,9587.02,73.892
North Macedonia,2003-01-01,9584.14,73.781
North Macedonia,2002-01-01,9581.26,73.642
North Macedonia,2001-01-01,9578.38,73.47
North Macedonia,2000-01-01,9575.5,73.267
North Macedonia,1999-01-01,9529.95,73.038
North Macedonia,1998-01-01,9484.4,72.795
North Macedonia,1997-01-01,9438.85,72.55
North Macedonia,1996-01-01,9393.3,72.309
North Macedonia,1995-01-01,9347.75,72.08
North Macedonia,1994-01-01,9302.2,71.871
North Macedonia,1993-01-01,9256.65,71.68
North Macedonia,1992-01-01,9211.1,71.502
North Macedonia,1991-01-01,9120.0,71.331
North Macedonia,1990-01-01,9120.0,71.152
North Macedonia,1989-01-01,,70.945
North Macedonia,1988-01-01,,70.7
North Macedonia,1987-01-01,,70.414
North Macedonia,1986-01-01,,70.094
North Macedonia,1985-01-01,,69.76
North Macedonia,1984-01-01,,69.442
North Macedonia,1983-01-01,,69.162
North Macedonia,1982-01-01,,68.936
North Macedonia,1981-01-01,,68.764
North Macedonia,1980-01-01,,68.64
North Macedonia,1979-01-01,,68.549
North Macedonia,1978-01-01,,68.462
North Macedonia,1977-01-01,,68.355
North Macedonia,1976-01-01,,68.212
North Macedonia,1975-01-01,,68.02
North Macedonia,1974-01-01,,67.773
North Macedonia,1973-01-01,,67.474
North Macedonia,1972-01-01,,67.128
North Macedonia,1971-01-01,,66.736
North Macedonia,1970-01-01,,66.301
North Macedonia,1969-01-01,,65.824
North Macedonia,1968-01-01,,65.313
North Macedonia,1967-01-01,,64.775
North Macedonia,1966-01-01,,64.216
North Macedonia,1965-01-01,,63.642
North Macedonia,1964-01-01,,63.06
North Macedonia,1963-01-01,,62.469
North Macedonia,1962-01-01,,61.87
North Macedonia,1961-01-01,,61.259
North Macedonia,1960-01-01,,60.633
Montenegro,2020-01-01,8270.0,
Montenegro,2019-01-01,8270.0,76.884
Montenegro,2018-01-01,8270.0,76.77
Montenegro,2017-01-01,8270.0,76.667
Montenegro,2016-01-01,8270.0,76.568
Montenegro,2015-01-01,8270.0,76.452
Montenegro,2014-01-01,8270.0,76.297
Montenegro,2013-01-01,8270.0,76.089
Montenegro,2012-01-01,8270.0,75.823
Montenegro,2011-01-01,8270.0,75.505
Montenegro,2010-01-01,8270.0,75.151
Montenegro,2009-01-01,8069.0,74.784
Montenegro,2008-01-01,7868.0,74.43
Montenegro,2007-01-01,7667.0,74.115
Montenegro,2006-01-01,7466.0,73.85
Montenegro,2005-01-01,6260.0,73.642
Montenegro,2004-01-01,6260.0,73.486
Montenegro,2003-01-01,6260.0,73.37
Montenegro,2002-01-01,6260.0,73.285
Montenegro,2001-01-01,6260.0,73.233
Montenegro,2000-01-01,6260.0,73.228
Montenegro,1999-01-01,6260.0,73.287
Montenegro,1998-01-01,6260.0,73.416
Montenegro,1997-01-01,6260.0,73.607
Montenegro,1996-01-01,6260.0,73.845
Montenegro,1995-01-01,6260.0,74.099
Montenegro,1994-01-01,6260.0,74.334
Montenegro,1993-01-01,6260.0,74.519
Montenegro,1992-01-01,6260.0,74.634
Montenegro,1991-01-01,6260.0,74.669
Montenegro,1990-01-01,6260.0,74.627
Montenegro,1989-01-01,,74.526
Montenegro,1988-01-01,,74.395
Montenegro,1987-01-01,,74.255
Montenegro,1986-01-01,,74.116
Montenegro,1985-01-01,,73.981
Montenegro,1984-01-01,,73.843
Montenegro,1983-01-01,,73.693
Montenegro,1982-01-01,,73.524
Montenegro,1981-01-01,,73.334
Montenegro,1980-01-01,,73.13
Montenegro,1979-01-01,,72.922
Montenegro,1978-01-01,,72.714
Montenegro,1977-01-01,,72.504
Montenegro,1976-01-01,,72.286
Montenegro,1975-01-01,,72.041
Montenegro,1974-01-01,,71.748
Montenegro,1973-01-01,,71.392
Montenegro,1972-01-01,,70.968
Montenegro,1971-01-01,,70.476
Montenegro,1970-01-01,,69.929
Montenegro,1969-01-01,,69.348
Montenegro,1968-01-01,,68.756
Montenegro,1967-01-01,,68.169
Montenegro,1966-01-01,,67.593
Montenegro,1965-01-01,,67.022
Montenegro,1964-01-01,,66.438
Montenegro,1963-01-01,,65.827
Montenegro,1962-01-01,,65.181
Montenegro,1961-01-01,,64.508
Montenegro,1960-01-01,,63.82
Mongolia,2020-01-01,141727.8,
Mongolia,2019-01-01,141738.9,69.87
Mongolia,2018-01-01,141750.0,69.689
Mongolia,2017-01-01,141761.1,69.509
Mongolia,2016-01-01,141772.2,69.321
Mongolia,2015-01-01,141783.3,69.111
Mongolia,2014-01-01,141794.44,68.863
Mongolia,2013-01-01,141805.58,68.566
Mongolia,2012-01-01,141816.72,68.217
Mongolia,2011-01-01,141827.86,67.818
Mongolia,2010-01-01,141839.0,67.38
Mongolia,2009-01-01,141919.0,66.916
Mongolia,2008-01-01,141999.0,66.447
Mongolia,2007-01-01,142079.0,65.985
Mongolia,2006-01-01,142159.0,65.538
Mongolia,2005-01-01,142239.0,65.103
Mongolia,2004-01-01,142319.0,64.671
Mongolia,2003-01-01,142399.0,64.23
Mongolia,2002-01-01,142479.0,63.777
Mongolia,2001-01-01,142559.0,63.319
Mongolia,2000-01-01,142639.0,62.869
Mongolia,1999-01-01,142727.1,62.446
Mongolia,1998-01-01,142815.2,62.063
Mongolia,1997-01-01,142903.3,61.73
Mongolia,1996-01-01,142991.4,61.447
Mongolia,1995-01-01,143079.5,61.211
Mongolia,1994-01-01,143167.6,61.015
Mongolia,1993-01-01,143255.7,60.841
Mongolia,1992-01-01,143343.8,60.67
Mongolia,1991-01-01,143431.9,60.486
Mongolia,1990-01-01,143520.0,60.268
Mongolia,1989-01-01,,59.992
Mongolia,1988-01-01,,59.655
Mongolia,1987-01-01,,59.266
Mongolia,1986-01-01,,58.836
Mongolia,1985-01-01,,58.392
Mongolia,1984-01-01,,57.968
Mongolia,1983-01-01,,57.595
Mongolia,1982-01-01,,57.295
Mongolia,1981-01-01,,57.074
Mongolia,1980-01-01,,56.936
Mongolia,1979-01-01,,56.875
Mongolia,1978-01-01,,56.861
Mongolia,1977-01-01,,56.86
Mongolia,1976-01-01,,56.848
Mongolia,1975-01-01,,56.796
Mongolia,1974-01-01,,56.676
Mongolia,1973-01-01,,56.477
Mongolia,1972-01-01,,56.192
Mongolia,1971-01-01,,55.819
Mongolia,1970-01-01,,55.364
Mongolia,1969-01-01,,54.845
Mongolia,1968-01-01,,54.285
Mongolia,1967-01-01,,53.702
Mongolia,1966-01-01,,53.098
Mongolia,1965-01-01,,52.461
Mongolia,1964-01-01,,51.771
Mongolia,1963-01-01,,51.012
Mongolia,1962-01-01,,50.185
Mongolia,1961-01-01,,49.304
Mongolia,1960-01-01,,48.392
Mauritius,2020-01-01,387.7,
Mauritius,2019-01-01,387.3,74.2358536585366
Mauritius,2018-01-01,386.9,74.4163414634146
Mauritius,2017-01-01,386.5,74.5146341463415
Mauritius,2016-01-01,382.9,74.3948780487805
Mauritius,2015-01-01,383.0,74.3531707317073
Mauritius,2014-01-01,383.18,74.1943902439024
Mauritius,2013-01-01,383.36,74.0170731707317
Mauritius,2012-01-01,383.54,73.8634146341464
Mauritius,2011-01-01,383.72,73.2668292682927
Mauritius,2010-01-01,383.9,72.9673170731707
Mauritius,2009-01-01,387.44,72.8824390243903
Mauritius,2008-01-01,390.98,72.5707317073171
Mauritius,2007-01-01,394.52,72.5707317073171
Mauritius,2006-01-01,398.06,72.4321951219512
Mauritius,2005-01-01,401.6,72.4321951219512
Mauritius,2004-01-01,405.14,72.2658536585366
Mauritius,2003-01-01,408.68,72.1170731707317
Mauritius,2002-01-01,412.22,71.9658536585366
Mauritius,2001-01-01,415.76,71.7658536585366
Mauritius,2000-01-01,419.3,71.6634146341463
Mauritius,1999-01-01,418.44,70.9609756097561
Mauritius,1998-01-01,417.58,70.6073170731707
Mauritius,1997-01-01,416.72,70.4048780487805
Mauritius,1996-01-01,415.86,70.3229268292683
Mauritius,1995-01-01,415.0,70.3258536585366
Mauritius,1994-01-01,414.14,70.1585365853659
Mauritius,1993-01-01,413.28,70.1073170731707
Mauritius,1992-01-01,412.42,70.0585365853659
Mauritius,1991-01-01,411.56,69.9560975609756
Mauritius,1990-01-01,410.7,69.4048780487805
Mauritius,1989-01-01,,69.1240243902439
Mauritius,1988-01-01,,68.8630243902439
Mauritius,1987-01-01,,68.655512195122
Mauritius,1986-01-01,,68.4993658536585
Mauritius,1985-01-01,,68.3706829268293
Mauritius,1984-01-01,,68.2303658536585
Mauritius,1983-01-01,,68.0376097560976
Mauritius,1982-01-01,,67.7653658536585
Mauritius,1981-01-01,,67.4073902439025
Mauritius,1980-01-01,,66.9653902439024
Mauritius,1979-01-01,,66.4557804878049
Mauritius,1978-01-01,,65.9133170731707
Mauritius,1977-01-01,,65.3724390243903
Mauritius,1976-01-01,,64.8556341463415
Mauritius,1975-01-01,,64.3905365853659
Mauritius,1974-01-01,,63.9999756097561
Mauritius,1973-01-01,,63.6855365853659
Mauritius,1972-01-01,,63.4399512195122
Mauritius,1971-01-01,,63.2533414634146
Mauritius,1970-01-01,,63.1180487804878
Mauritius,1969-01-01,,63.0201951219512
Mauritius,1968-01-01,,62.9316829268293
Mauritius,1967-01-01,,62.8153170731707
Mauritius,1966-01-01,,62.6387073170732
Mauritius,1965-01-01,,62.3582926829268
Mauritius,1964-01-01,,61.9349512195122
Mauritius,1963-01-01,,61.3576585365854
Mauritius,1962-01-01,,60.6269024390244
Mauritius,1961-01-01,,59.7483658536585
Mauritius,1960-01-01,,58.7452195121951
Malaysia,2020-01-01,191140.4,
Malaysia,2019-01-01,191641.9,76.156
Malaysia,2018-01-01,192143.4,75.997
Malaysia,2017-01-01,192644.9,75.828
Malaysia,2016-01-01,193146.4,75.649
Malaysia,2015-01-01,194642.2,75.461
Malaysia,2014-01-01,193609.06,75.268
Malaysia,2013-01-01,192575.92,75.072
Malaysia,2012-01-01,191542.78,74.877
Malaysia,2011-01-01,190509.64,74.683
Malaysia,2010-01-01,189476.5,74.493
Malaysia,2009-01-01,190220.2,74.305
Malaysia,2008-01-01,190963.9,74.118
Malaysia,2007-01-01,191707.6,73.931
Malaysia,2006-01-01,192451.3,73.744
Malaysia,2005-01-01,193195.0,73.555
Malaysia,2004-01-01,193938.7,73.364
Malaysia,2003-01-01,194682.4,73.17
Malaysia,2002-01-01,195426.1,72.976
Malaysia,2001-01-01,196169.8,72.782
